"","vertex","group"
"5182","4305744","6"
"5183","4317650","2"
"5184","4325317","1"
"5185","4325511","2"
"5186","4342609","3"
"5187","4348019","2"
"5188","4352427","1"
"5189","4352702","1"
"5190","4356709","2"
"5191","4357772","2"
"5192","4362849","1"
"5193","4363811","3"
"5194","43653","41"
"5195","4370322","1"
"5196","4370806","1"
"5197","4383374","1"
"5198","4385262","1"
"5199","4386300","2"
"5200","4388124","1"
"5201","4388125","2"
"5202","4389062","1"
"5203","4391474","1"
"5204","4392820","2"
"5205","4397882","1"
"5206","4399071","1"
"5207","4403494","2"
"5208","4405045","2"
"5209","4410532","3"
"5210","44116","2"
"5211","4413536","1"
"5212","4418209","1"
"5213","4421571","1"
"5214","4435601","2"
"5215","4436712","2"
"5216","4437863","2"
"5217","444026","1"
"5218","4445909","2"
"5219","4446856","1"
"5220","4448272","1"
"5221","4463641","1"
"5222","4469602","3"
"5223","447130","2"
"5224","4480232","1"
"5225","4481140","1"
"5226","4483411","1"
"5227","4484163","2"
"5228","4485084","4"
"5229","4501486","2"
"5230","4503398","2"
"5231","450574","1"
"5232","4509063","2"
"5233","4510122","2"
"5234","4511102","2"
"5235","4512353","2"
"5236","451357","36"
"5237","4520441","1"
"5238","4528653","1"
"5239","4529375","1"
"5240","4531652","2"
"5241","4536676","1"
"5242","4540564","1"
"5243","4543961","1"
"5244","4544745","2"
"5245","4545063","3"
"5246","4553390","1"
"5247","4553825","1"
"5248","4562049","2"
"5249","456415","2"
"5250","4564681","2"
"5251","456825","1"
"5252","4568635","2"
"5253","4576631","2"
"5254","4579288","2"
"5255","4594859","3"
"5256","4600995","2"
"5257","4622832","1"
"5258","4624226","2"
"5259","462970","2"
"5260","4630947","3"
"5261","464028","2"
"5262","46528","3"
"5263","4656900","1"
"5264","4663024","1"
"5265","4673190","2"
"5266","4682634","1"
"5267","4685131","2"
"5268","4686041","2"
"5269","4696169","3"
"5270","4696488","1"
"5271","4715035","11"
"5272","4715714","1"
"5273","4716172","3"
"5274","4718980","2"
"5275","4719310","1"
"5276","4725829","1"
"5277","4739144","1"
"5278","4743445","1"
"5279","474539","1"
"5280","4751792","2"
"5281","4754022","1"
"5282","4757116","1"
"5283","477460","1"
"5284","4774762","2"
"5285","4776305","2"
"5286","4777332","1"
"5287","4783591","1"
"5288","4784948","2"
"5289","4786216","1"
"5290","4787654","2"
"5291","4787742","1"
"5292","4804498","2"
"5293","4805679","1"
"5294","4837412","1"
"5295","4838679","2"
"5296","4847583","1"
"5297","4847706","1"
"5298","4848015","2"
"5299","4864459","1"
"5300","4874681","1"
"5301","487720","2"
"5302","4878375","2"
"5303","4886905","1"
"5304","4887684","1"
"5305","4888508","16"
"5306","4888571","2"
"5307","4889672","1"
"5308","489249","2"
"5309","4896088","2"
"5310","4896284","1"
"5311","489937","2"
"5312","4911244","1"
"5313","4912893","1"
"5314","49231","1"
"5315","4924690","2"
"5316","4934727","1"
"5317","4948459","1"
"5318","4960482","1"
"5319","4967487","3"
"5320","4968419","2"
"5321","496943","2"
"5322","4974526","3"
"5323","4975610","1"
"5324","4977136","2"
"5325","4977340","1"
"5326","4995895","1"
"5327","5001250","2"
"5328","5002492","2"
"5329","5003041","3"
"5330","5004749","2"
"5331","5004940","1"
"5332","5005875","2"
"5333","5014995","6"
"5334","5022180","2"
"5335","5046209","3"
"5336","505054","1"
"5337","5051608","3"
"5338","5054690","3"
"5339","5056806","1"
"5340","5063584","2"
"5341","506464","26"
"5342","5071844","3"
"5343","5072504","2"
"5344","5079735","1"
"5345","5086889","1"
"5346","509119","1"
"5347","5100583","2"
"5348","5106580","6"
"5349","511736","2"
"5350","5119193","1"
"5351","511944","1"
"5352","5122288","1"
"5353","5129467","1"
"5354","5132112","2"
"5355","51393","2"
"5356","5151590","2"
"5357","5152081","3"
"5358","515245","2"
"5359","5154266","1"
"5360","5157708","2"
"5361","5169984","1"
"5362","517564","1"
"5363","5178971","3"
"5364","5180077","1"
"5365","5182847","2"
"5366","518508","2"
"5367","5195353","2"
"5368","520819","1"
"5369","5212418","3"
"5370","5220146","1"
"5371","5221265","2"
"5372","5222507","1"
"5373","5226226","3"
"5374","5227314","3"
"5375","5239907","2"
"5376","5245147","2"
"5377","5248024","1"
"5378","5249588","1"
"5379","5277108","1"
"5380","5284406","1"
"5381","5298422","3"
"5382","5307215","2"
"5383","5307356","1"
"5384","5314503","2"
"5385","5320874","2"
"5386","532228","3"
"5387","5328970","3"
"5388","5329888","2"
"5389","5334027","1"
"5390","5336725","1"
"5391","533952","3"
"5392","5340238","1"
"5393","5340870","2"
"5394","5341130","2"
"5395","534805","2"
"5396","5368448","3"
"5397","5368856","1"
"5398","5373167","21"
"5399","5382819","2"
"5400","5386845","2"
"5401","5392073","2"
"5402","5392590","2"
"5403","5396047","2"
"5404","5420335","2"
"5405","5428601","1"
"5406","5438950","2"
"5407","5442677","1"
"5408","5446565","1"
"5409","5449619","3"
"5410","5451010","3"
"5411","545147","1"
"5412","5453336","2"
"5413","5453449","1"
"5414","5464588","2"
"5415","5465115","1"
"5416","5471597","3"
"5417","5477967","3"
"5418","5480241","2"
"5419","5483080","1"
"5420","5485816","2"
"5421","5489654","3"
"5422","5492024","2"
"5423","5496741","1"
"5424","5497804","2"
"5425","5497854","1"
"5426","5514750","3"
"5427","5534141","1"
"5428","5536905","1"
"5429","5537091","1"
"5430","5538136","2"
"5431","5546835","1"
"5432","5555156","2"
"5433","5562321","2"
"5434","5563857","2"
"5435","5565693","12"
"5436","5569804","1"
"5437","5575960","1"
"5438","5575986","1"
"5439","5576231","1"
"5440","5577427","1"
"5441","5578638","3"
"5442","5580122","1"
"5443","5589314","2"
"5444","5589674","1"
"5445","5592915","1"
"5446","5594903","1"
"5447","5641778","8"
"5448","5645915","2"
"5449","5657467","3"
"5450","5657637","1"
"5451","5668497","3"
"5452","5670444","2"
"5453","5677528","1"
"5454","5680563","2"
"5455","5681631","1"
"5456","5683909","2"
"5457","5689586","2"
"5458","5691260","2"
"5459","5699475","1"
"5460","5703010","6"
"5461","570537","1"
"5462","5706948","2"
"5463","5710934","2"
"5464","5719714","1"
"5465","571989","2"
"5466","5721844","3"
"5467","5722334","2"
"5468","572516","2"
"5469","573142","2"
"5470","5732637","1"
"5471","5741901","1"
"5472","5743049","3"
"5473","5744879","2"
"5474","575370","1"
"5475","5753905","1"
"5476","575919","3"
"5477","5759677","3"
"5478","5766696","2"
"5479","5771630","2"
"5480","5774281","1"
"5481","5776645","2"
"5482","5778304","1"
"5483","5781422","13"
"5484","5785214","2"
"5485","5785588","1"
"5486","5793763","11"
"5487","5794784","1"
"5488","5796814","2"
"5489","5804265","2"
"5490","581493","1"
"5491","5819037","40"
"5492","5839138","1"
"5493","5844721","3"
"5494","5853523","2"
"5495","5860721","1"
"5496","5862113","3"
"5497","5862793","1"
"5498","5864127","1"
"5499","5869075","2"
"5500","5869426","2"
"5501","587160","1"
"5502","5874604","2"
"5503","5882749","1"
"5504","5885024","1"
"5505","5895894","1"
"5506","5896878","2"
"5507","5899825","1"
"5508","5906919","1"
"5509","5912550","1"
"5510","5913924","3"
"5511","5915972","2"
"5512","592344","1"
"5513","5924767","1"
"5514","5925289","2"
"5515","5931239","35"
"5516","5933721","1"
"5517","5941109","1"
"5518","5941682","4"
"5519","5942616","1"
"5520","5951216","3"
"5521","5960245","2"
"5522","5963375","6"
"5523","5967322","1"
"5524","5975500","1"
"5525","5976199","1"
"5526","5978575","2"
"5527","5978987","1"
"5528","5983210","1"
"5529","5986826","3"
"5530","5988035","1"
"5531","5994830","2"
"5532","5994974","1"
"5533","5997631","2"
"5534","6003234","1"
"5535","6008089","3"
"5536","601326","2"
"5537","6019391","2"
"5538","6025275","1"
"5539","6035918","1"
"5540","6037278","2"
"5541","6039696","3"
"5542","6040225","3"
"5543","6044481","1"
"5544","6048314","2"
"5545","6050331","2"
"5546","6051501","1"
"5547","6053691","2"
"5548","6054079","2"
"5549","6060324","2"
"5550","6062869","1"
"5551","6073536","2"
"5552","6092856","1"
"5553","6094992","2"
"5554","6097331","1"
"5555","6114196","1"
"5556","6114592","1"
"5557","6119792","2"
"5558","6122797","1"
"5559","6124073","3"
"5560","6126606","1"
"5561","6128313","2"
"5562","6130469","1"
"5563","6136684","2"
"5564","6141696","3"
"5565","6148803","1"
"5566","6164131","1"
"5567","6165659","1"
"5568","6175590","1"
"5569","6176339","2"
"5570","6177163","1"
"5571","6189419","2"
"5572","6190569","2"
"5573","6191572","1"
"5574","6192574","2"
"5575","6195144","2"
"5576","6197411","2"
"5577","6197463","1"
"5578","6202759","2"
"5579","6222737","1"
"5580","6223125","1"
"5581","6225065","1"
"5582","6230376","2"
"5583","6244207","1"
"5584","6244545","1"
"5585","624548","2"
"5586","6251321","1"
"5587","6261799","2"
"5588","626737","1"
"5589","6268360","2"
"5590","6270867","1"
"5591","6271387","1"
"5592","6271863","2"
"5593","6282170","1"
"5594","6289758","2"
"5595","6295446","3"
"5596","6298503","2"
"5597","6301703","2"
"5598","6302988","1"
"5599","6309643","1"
"5600","632269","1"
"5601","633762","2"
"5602","6341822","2"
"5603","6345868","3"
"5604","6349821","2"
"5605","6352774","2"
"5606","6358718","2"
"5607","6359125","2"
"5608","6359573","2"
"5609","6360528","2"
"5610","6364866","1"
"5611","6377743","1"
"5612","6379215","2"
"5613","639388","1"
"5614","639509","1"
"5615","6395658","2"
"5616","6408096","1"
"5617","6409867","50"
"5618","6412523","1"
"5619","6412599","2"
"5620","6413037","1"
"5621","6419096","1"
"5622","642108","3"
"5623","6423129","2"
"5624","6423216","2"
"5625","6426057","2"
"5626","6433506","3"
"5627","6434260","1"
"5628","6434638","1"
"5629","6435978","3"
"5630","6438167","1"
"5631","6438783","6"
"5632","6439164","2"
"5633","6447475","1"
"5634","6451921","3"
"5635","6453450","2"
"5636","6455435","1"
"5637","6461549","3"
"5638","6462480","12"
"5639","6469048","2"
"5640","647319","1"
"5641","6477931","1"
"5642","6483869","1"
"5643","6486239","3"
"5644","6490874","12"
"5645","6496242","2"
"5646","649698","1"
"5647","6502977","7"
"5648","6504295","1"
"5649","6507264","3"
"5650","6508292","1"
"5651","6508798","5"
"5652","651867","2"
"5653","651959","3"
"5654","652226","1"
"5655","6531368","1"
"5656","6544436","1"
"5657","6545402","1"
"5658","6545635","1"
"5659","6549603","1"
"5660","6553029","1"
"5661","6561915","1"
"5662","6565050","2"
"5663","6571774","1"
"5664","6571912","1"
"5665","6573829","2"
"5666","6574555","3"
"5667","6581885","1"
"5668","6595405","1"
"5669","6597973","1"
"5670","6600763","1"
"5671","6604224","3"
"5672","6605872","3"
"5673","6606073","3"
"5674","6607021","3"
"5675","6615854","2"
"5676","6617731","1"
"5677","6619923","1"
"5678","6627549","2"
"5679","662957","1"
"5680","6637314","6"
"5681","6639069","2"
"5682","6648534","2"
"5683","6649257","1"
"5684","6654482","3"
"5685","6664537","1"
"5686","6668474","2"
"5687","6676650","2"
"5688","667974","1"
"5689","6693082","2"
"5690","6699013","3"
"5691","6700928","1"
"5692","670476","1"
"5693","6705221","3"
"5694","671619","2"
"5695","6721048","2"
"5696","6724356","2"
"5697","6729118","1"
"5698","6730168","1"
"5699","6735571","2"
"5700","6737685","1"
"5701","673807","1"
"5702","6744701","1"
"5703","6749356","2"
"5704","675244","3"
"5705","6753430","3"
"5706","6753711","2"
"5707","6765016","1"
"5708","6765196","3"
"5709","6767299","1"
"5710","6768404","2"
"5711","6773682","1"
"5712","6779306","1"
"5713","6781286","3"
"5714","6784001","2"
"5715","678406","3"
"5716","6788676","8"
"5717","6789283","3"
"5718","6795703","1"
"5719","6797119","2"
"5720","6799397","2"
"5721","6818028","1"
"5722","6820754","2"
"5723","6826791","1"
"5724","6829060","2"
"5725","6832796","2"
"5726","6842182","2"
"5727","685800","1"
"5728","6859887","1"
"5729","686716","2"
"5730","6873530","2"
"5731","6876685","1"
"5732","6891011","1"
"5733","6896157","2"
"5734","6900831","2"
"5735","6903370","1"
"5736","6907121","2"
"5737","6908192","3"
"5738","6917803","2"
"5739","6919895","2"
"5740","6920922","1"
"5741","6921248","2"
"5742","6922825","1"
"5743","6925205","1"
"5744","6926726","2"
"5745","6932246","1"
"5746","6933423","2"
"5747","6935140","1"
"5748","6942163","1"
"5749","6945204","2"
"5750","6947129","2"
"5751","6955686","6"
"5752","6958106","1"
"5753","6961796","1"
"5754","6967506","1"
"5755","6968158","2"
"5756","6972319","3"
"5757","6979306","2"
"5758","6991533","1"
"5759","6996668","1"
"5760","6997665","2"
"5761","7010693","3"
"5762","7014392","1"
"5763","7017741","2"
"5764","7019453","4"
"5765","7021649","1"
"5766","7044664","2"
"5767","7047252","2"
"5768","7051049","1"
"5769","7051693","2"
"5770","7060187","2"
"5771","7069616","1"
"5772","7071717","1"
"5773","7082643","6"
"5774","7083412","3"
"5775","7084966","11"
"5776","7085283","3"
"5777","7086191","1"
"5778","7090613","2"
"5779","7104367","1"
"5780","7120488","1"
"5781","7121003","2"
"5782","7122469","1"
"5783","7125727","2"
"5784","7132308","3"
"5785","7142551","1"
"5786","7146880","1"
"5787","714741","3"
"5788","7152098","1"
"5789","7154801","2"
"5790","7154956","2"
"5791","7157163","2"
"5792","7159523","2"
"5793","7160289","3"
"5794","7175280","1"
"5795","7185375","1"
"5796","7185747","2"
"5797","7187964","1"
"5798","7201353","3"
"5799","720466","3"
"5800","7205522","2"
"5801","7212812","2"
"5802","721497","2"
"5803","7223222","1"
"5804","7223608","1"
"5805","7225441","1"
"5806","7229532","2"
"5807","7230285","2"
"5808","7235988","3"
"5809","7239379","1"
"5810","7243162","3"
"5811","7246693","2"
"5812","7246893","2"
"5813","7254612","1"
"5814","7261121","2"
"5815","7269398","1"
"5816","727115","1"
"5817","7271463","1"
"5818","7273860","2"
"5819","7274571","1"
"5820","7275957","1"
"5821","7278317","2"
"5822","7289070","2"
"5823","7295418","1"
"5824","7304855","1"
"5825","7305783","1"
"5826","730582","2"
"5827","7317885","2"
"5828","7320445","2"
"5829","7320817","1"
"5830","7322477","2"
"5831","7324380","2"
"5832","7329615","2"
"5833","7330121","2"
"5834","7354192","2"
"5835","7363348","2"
"5836","7367436","2"
"5837","7367581","2"
"5838","7367937","2"
"5839","736963","2"
"5840","7373193","1"
"5841","7405709","2"
"5842","7410000","1"
"5843","7414444","2"
"5844","7416385","2"
"5845","7433867","2"
"5846","7443035","3"
"5847","7448324","1"
"5848","7450497","1"
"5849","7457075","2"
"5850","7469026","3"
"5851","7472207","1"
"5852","7474190","1"
"5853","7487760","2"
"5854","7487874","1"
"5855","7491000","2"
"5856","749501","1"
"5857","7496330","2"
"5858","750668","1"
"5859","7514102","1"
"5860","7517696","3"
"5861","7519482","3"
"5862","7520630","2"
"5863","7525911","1"
"5864","7526455","3"
"5865","7526611","1"
"5866","7528315","2"
"5867","7534384","2"
"5868","7539010","1"
"5869","7540369","1"
"5870","7540654","1"
"5871","7543557","1"
"5872","7543630","1"
"5873","7544270","1"
"5874","7550837","2"
"5875","7551169","1"
"5876","7556939","1"
"5877","7557731","2"
"5878","7561737","1"
"5879","756681","2"
"5880","7566848","1"
"5881","756879","1"
"5882","7572325","3"
"5883","7573015","1"
"5884","758486","2"
"5885","758903","1"
"5886","7593549","1"
"5887","759445","2"
"5888","7602416","2"
"5889","7617358","1"
"5890","7618344","2"
"5891","7630585","1"
"5892","7631124","3"
"5893","7632185","3"
"5894","763478","1"
"5895","7636238","1"
"5896","7643923","1"
"5897","7645260","2"
"5898","7649425","1"
"5899","7662459","1"
"5900","7662515","1"
"5901","7663193","2"
"5902","7672044","1"
"5903","7677299","1"
"5904","7678712","1"
"5905","7684501","1"
"5906","7685350","2"
"5907","7696999","1"
"5908","770315","1"
"5909","7711992","2"
"5910","7714926","1"
"5911","7728622","1"
"5912","7734458","1"
"5913","7737865","2"
"5914","7738307","3"
"5915","7745794","2"
"5916","7747626","1"
"5917","7754234","2"
"5918","7757691","2"
"5919","7758028","2"
"5920","776431","2"
"5921","7774354","2"
"5922","777791","1"
"5923","7779686","2"
"5924","7783052","2"
"5925","7790239","2"
"5926","7792268","1"
"5927","7793107","1"
"5928","7799244","1"
"5929","7802287","1"
"5930","7802553","2"
"5931","7813657","3"
"5932","789833","2"
"5933","793463","1"
"5934","798039","1"
"5935","800731","3"
"5936","807408","1"
"5937","80911","1"
"5938","810772","2"
"5939","834512","1"
"5940","842759","2"
"5941","8456194","10"
"5942","8462833","2"
"5943","8462892","1"
"5944","846550","2"
"5945","8466132","2"
"5946","8466892","1"
"5947","8472315","2"
"5948","8472884","1"
"5949","8478433","2"
"5950","8478779","2"
"5951","8479685","1"
"5952","8480456","3"
"5953","8485953","1"
"5954","8489738","1"
"5955","8507614","1"
"5956","8508846","1"
"5957","8513176","3"
"5958","8513651","2"
"5959","8515058","3"
"5960","8516334","1"
"5961","8519208","7"
"5962","8519842","2"
"5963","8529273","1"
"5964","8533565","2"
"5965","8536228","2"
"5966","8536655","1"
"5967","8538134","1"
"5968","8542665","1"
"5969","8545274","14"
"5970","8545418","1"
"5971","8545704","1"
"5972","856105","1"
"5973","8569182","1"
"5974","8577543","2"
"5975","8577996","2"
"5976","8588423","3"
"5977","8589567","1"
"5978","8589678","1"
"5979","8591209","1"
"5980","8593472","3"
"5981","8594105","2"
"5982","859445","1"
"5983","859996","1"
"5984","8600320","2"
"5985","8609796","3"
"5986","861418","1"
"5987","8616005","3"
"5988","8622587","1"
"5989","8623442","2"
"5990","8628668","39"
"5991","8628774","2"
"5992","8632012","2"
"5993","8632747","2"
"5994","8641441","2"
"5995","8641455","2"
"5996","8651350","2"
"5997","8653752","2"
"5998","8658040","1"
"5999","866602","1"
"6000","8672025","2"
"6001","8675477","1"
"6002","867825","2"
"6003","8681218","2"
"6004","8684563","3"
"6005","869330","1"
"6006","8702642","2"
"6007","8703860","1"
"6008","8705078","2"
"6009","8705765","1"
"6010","8708159","2"
"6011","8710862","53"
"6012","8714385","1"
"6013","8716995","1"
"6014","8721065","1"
"6015","8726706","1"
"6016","8731079","1"
"6017","8738469","1"
"6018","8739194","1"
"6019","8740345","1"
"6020","8752024","3"
"6021","8753140","1"
"6022","8756703","53"
"6023","8756793","1"
"6024","8759164","3"
"6025","8759276","2"
"6026","8760228","1"
"6027","8761654","1"
"6028","8764816","1"
"6029","877271","2"
"6030","8773880","1"
"6031","877551","3"
"6032","8775858","1"
"6033","878374","2"
"6034","8787216","1"
"6035","8795845","1"
"6036","8802474","1"
"6037","8811424","2"
"6038","8818556","2"
"6039","8821660","1"
"6040","8823099","2"
"6041","8824887","3"
"6042","8826790","4"
"6043","8828035","2"
"6044","8832501","1"
"6045","8833043","1"
"6046","88332","2"
"6047","8834811","1"
"6048","8834813","8"
"6049","8840862","2"
"6050","885484","1"
"6051","8866826","1"
"6052","8872116","1"
"6053","8872650","3"
"6054","8873950","1"
"6055","8879538","2"
"6056","8887038","1"
"6057","8887806","2"
"6058","8890400","2"
"6059","8894005","1"
"6060","8896247","1"
"6061","8896961","1"
"6062","8897487","3"
"6063","889906","1"
"6064","8900212","2"
"6065","8900540","2"
"6066","8906410","2"
"6067","8909051","3"
"6068","8911601","2"
"6069","8915160","1"
"6070","8917305","3"
"6071","8921594","3"
"6072","8927042","1"
"6073","8928891","1"
"6074","8932579","2"
"6075","8937960","9"
"6076","8940677","1"
"6077","8952762","1"
"6078","8955705","1"
"6079","8956885","2"
"6080","8960375","19"
"6081","8965056","2"
"6082","8970368","2"
"6083","897152","1"
"6084","8975458","3"
"6085","8977360","2"
"6086","8986826","1"
"6087","8989307","2"
"6088","8990837","6"
"6089","8994088","3"
"6090","8998796","1"
"6091","9005782","2"
"6092","9012241","2"
"6093","9012824","3"
"6094","9013069","2"
"6095","9014096","2"
"6096","9014465","3"
"6097","901998","2"
"6098","902042","1"
"6099","9020687","3"
"6100","9021780","1"
"6101","9022434","1"
"6102","9024315","1"
"6103","9024334","1"
"6104","9031736","10"
"6105","9033701","1"
"6106","9036609","1"
"6107","9039139","1"
"6108","9053957","1"
"6109","9058121","2"
"6110","9062432","1"
"6111","9064982","1"
"6112","9071635","2"
"6113","9079857","1"
"6114","9085850","1"
"6115","9090364","1"
"6116","9091807","1"
"6117","9094685","2"
"6118","9096376","1"
"6119","910180","2"
"6120","9103182","1"
"6121","9109910","1"
"6122","9111615","1"
"6123","9113915","3"
"6124","9115970","1"
"6125","9117401","1"
"6126","9120264","1"
"6127","9122121","1"
"6128","9125858","2"
"6129","9128752","2"
"6130","9130961","1"
"6131","9131999","1"
"6132","9132296","3"
"6133","913387","1"
"6134","9140370","2"
"6135","9149831","1"
"6136","9154091","1"
"6137","9155648","2"
"6138","9157418","2"
"6139","9161223","3"
"6140","9166057","1"
"6141","916612","1"
"6142","916846","1"
"6143","9169061","2"
"6144","9173698","3"
"6145","9180108","2"
"6146","9182334","30"
"6147","9185259","2"
"6148","9190060","2"
"6149","9204967","1"
"6150","9206113","3"
"6151","9214422","2"
"6152","9215052","2"
"6153","922381","1"
"6154","9225785","1"
"6155","9232287","1"
"6156","9238375","1"
"6157","9239448","1"
"6158","924278","1"
"6159","9248072","3"
"6160","9253893","1"
"6161","9258118","3"
"6162","9258615","2"
"6163","926177","2"
"6164","9268341","1"
"6165","9270183","2"
"6166","9276416","1"
"6167","9276483","6"
"6168","9279365","2"
"6169","9279402","2"
"6170","928624","3"
"6171","9288113","3"
"6172","9288282","1"
"6173","9289662","2"
"6174","9291546","1"
"6175","9293456","3"
"6176","9299559","1"
"6177","9304590","3"
"6178","9319066","1"
"6179","932586","1"
"6180","9331268","2"
"6181","934116","1"
"6182","9342449","3"
"6183","9350552","1"
"6184","9355964","1"
"6185","9356169","2"
"6186","9357557","1"
"6187","9361431","2"
"6188","9363176","2"
"6189","9366727","1"
"6190","9367033","1"
"6191","9369050","3"
"6192","9370908","1"
"6193","9373000","3"
"6194","9377973","3"
"6195","9379376","2"
"6196","9381135","2"
"6197","939019","2"
"6198","9391847","1"
"6199","9399403","2"
"6200","9399884","1"
"6201","9401041","2"
"6202","9409472","1"
"6203","941904","1"
"6204","9419256","2"
"6205","9423281","3"
"6206","9425504","2"
"6207","9426379","1"
"6208","9434733","3"
"6209","9442134","2"
"6210","9443719","2"
"6211","9449000","1"
"6212","9450162","1"
"6213","9450216","1"
"6214","9450670","2"
"6215","9454397","2"
"6216","9455252","3"
"6217","9456843","1"
"6218","9457003","2"
"6219","9461797","2"
"6220","9463015","1"
"6221","9466962","3"
"6222","9479082","1"
"6223","9490297","1"
"6224","9498606","2"
"6225","9513119","3"
"6226","9521196","2"
"6227","9522038","1"
"6228","9522328","3"
"6229","9528067","1"
"6230","9535144","2"
"6231","9543282","2"
"6232","9545206","2"
"6233","9548238","1"
"6234","9549813","3"
"6235","9554920","1"
"6236","9560421","2"
"6237","9562559","1"
"6238","9562638","1"
"6239","9564866","2"
"6240","9577317","1"
"6241","9577399","2"
"6242","9583074","1"
"6243","9585156","6"
"6244","9589518","2"
"6245","9589997","1"
"6246","9599957","2"
"6247","9601237","1"
"6248","96018","3"
"6249","9602723","1"
"6250","9617118","2"
"6251","9621485","4"
"6252","9621979","4"
"6253","9624347","1"
"6254","9625836","2"
"6255","9628425","3"
"6256","9629630","2"
"6257","963604","1"
"6258","963614","2"
"6259","9637244","3"
"6260","964115","2"
"6261","9642196","1"
"6262","9642414","6"
"6263","9642953","2"
"6264","9643056","3"
"6265","9643229","1"
"6266","9649391","3"
"6267","9658185","1"
"6268","9658654","1"
"6269","9665569","2"
"6270","9676870","6"
"6271","9677591","3"
"6272","9689717","1"
"6273","9693091","1"
"6274","9695530","1"
"6275","9701411","1"
"6276","9707967","2"
"6277","9721753","1"
"6278","9742423","6"
"6279","9745531","1"
"6280","9748938","1"
"6281","9753553","1"
"6282","9754253","3"
"6283","9754938","2"
"6284","9755018","1"
"6285","9755473","2"
"6286","976894","2"
"6287","977895","1"
"6288","9779054","1"
"6289","9779220","2"
"6290","9780275","3"
"6291","9785026","1"
"6292","9795278","2"
"6293","9795979","1"
"6294","9801056","1"
"6295","9801948","2"
"6296","9802034","3"
"6297","9804935","1"
"6298","9805687","2"
"6299","9808281","2"
"6300","9810109","11"
"6301","9810380","3"
"6302","9823689","1"
"6303","9827372","37"
"6304","9829236","1"
"6305","9831289","1"
"6306","9836890","2"
"6307","9838404","2"
"6308","9842605","1"
"6309","9845096","2"
"6310","9851769","2"
"6311","9854394","2"
"6312","9859995","1"
"6313","9864894","1"
"6314","9865952","2"
"6315","986816","2"
"6316","9870844","2"
"6317","9871143","4"
"6318","9873442","3"
"6319","9878648","1"
"6320","9879786","50"
"6321","9884258","2"
"6322","9886803","1"
"6323","9887685","2"
"6324","9891948","1"
"6325","9894359","1"
"6326","9896257","1"
"6327","9901849","2"
"6328","9903313","1"
"6329","9905318","1"
"6330","9909029","1"
"6331","9909336","7"
"6332","9921193","2"
"6333","9932148","2"
"6334","9935120","1"
"6335","9940276","3"
"6336","9948441","1"
"6337","9955091","2"
"6338","9956767","3"
"6339","9967941","3"
"6340","996905","1"
"6341","9972774","1"
"6342","9978285","1"
"6343","9979972","2"
"6344","9982888","1"
"6345","9984161","1"
"6346","9985174","1"
"6347","9992476","1"
"6348","10003614","3"
"6349","10028879","2"
"6350","10156149","1"
"6351","10081954","1"
"6352","10062433","1"
"6353","10152192","2"
"6354","10068893","3"
"6355","10140471","1"
"6356","10243641","2"
"6357","10281277","1"
"6358","10023169","1"
"6359","10037356","1"
"6360","10050456","1"
"6361","10103863","1"
"6362","10131752","1"
"6363","10228322","2"
"6364","10258699","1"
"6365","10264946","2"
"6366","10271050","1"
"6367","10337467","1"
"6368","10307458","11"
"6369","10463024","2"
"6370","1052591","8"
"6371","10211370","2"
"6372","10257330","2"
"6373","10402459","1"
"6374","10167960","3"
"6375","10280008","3"
"6376","10192563","3"
"6377","10455688","1"
"6378","10457520","1"
"6379","10617865","3"
"6380","10708992","1"
"6381","10763830","1"
"6382","10822459","1"
"6383","10780788","3"
"6384","10713383","11"
"6385","10646395","3"
"6386","10399731","1"
"6387","10952383","2"
"6388","10954414","2"
"6389","10615508","1"
"6390","10837038","1"
"6391","10190213","2"
"6392","10298183","1"
"6393","10158788","2"
"6394","10192999","2"
"6395","10227838","2"
"6396","10531832","2"
"6397","10864390","2"
"6398","10929165","2"
"6399","11064922","2"
"6400","1110538","2"
"6401","10019171","1"
"6402","10023773","2"
"6403","10118023","1"
"6404","10222310","2"
"6405","10272305","2"
"6406","10509766","2"
"6407","10638954","1"
"6408","10905688","2"
"6409","11002757","1"
"6410","11006606","2"
"6411","11075580","2"
"6412","11107473","2"
"6413","10203045","2"
"6414","10320696","2"
"6415","10907254","2"
"6416","10097107","6"
"6417","10897027","2"
"6418","10156877","3"
"6419","11182790","1"
"6420","11311980","3"
"6421","10884731","10"
"6422","10652032","2"
"6423","10715156","2"
"6424","1019999","1"
"6425","1080722","3"
"6426","10966977","3"
"6427","1031364","2"
"6428","10478484","3"
"6429","11101740","3"
"6430","11110941","1"
"6431","11211443","2"
"6432","11525954","6"
"6433","10129901","1"
"6434","10191162","1"
"6435","10755809","1"
"6436","11198557","1"
"6437","11205122","1"
"6438","11328201","1"
"6439","11407126","1"
"6440","11681049","1"
"6441","1109947","1"
"6442","11430228","1"
"6443","12230890","1"
"6444","10864320","4"
"6445","10322202","1"
"6446","11358875","3"
"6447","12548418","37"
"6448","10235874","3"
"6449","10993198","3"
"6450","12250374","1"
"6451","11870817","34"
"6452","10345990","2"
"6453","1014820","2"
"6454","12709306","4"
"6455","10750646","2"
"6456","11796963","2"
"6457","13007278","1"
"6458","11560855","3"
"6459","10531373","1"
"6460","11245647","1"
"6461","1193933","2"
"6462","10226888","2"
"6463","10313745","2"
"6464","10973662","1"
